8.9923 	0.41864 	-0.90816 	0.41908 
9.011 	0.40163 	-0.91581 	0.40208 
9.0296 	0.3845 	-0.92313 	0.38496 
9.0482 	0.36728 	-0.93012 	0.36774 
9.0668 	0.34995 	-0.93677 	0.35042 
9.0853 	0.33254 	-0.9431 	0.33301 
9.1038 	0.31505 	-0.94908 	0.31553 
9.1222 	0.29749 	-0.95473 	0.29797 
9.1406 	0.27987 	-0.96005 	0.28035 
9.159 	0.26219 	-0.96502 	0.26268 
9.1773 	0.24447 	-0.96966 	0.24496 
9.1956 	0.22672 	-0.97397 	0.22721 
9.2138 	0.20894 	-0.97794 	0.20943 
9.2319 	0.19114 	-0.98157 	0.19164 
9.25 	0.17335 	-0.98487 	0.17385 
9.2681 	0.15556 	-0.98783 	0.15606 
9.287 	0.13688 	-0.9906 	0.13738 
9.3057 	0.11829 	-0.99299 	0.11879 
9.3243 	0.099816 	-0.99501 	0.10033 
9.3427 	0.081498 	-0.99668 	0.08201 
9.3608 	0.063373 	-0.998 	0.063887 
9.3796 	0.044608 	-0.99901 	0.045124 
9.3978 	0.026441 	-0.99966 	0.026958 
9.4164 	0.0078275 	-0.99998 	0.0083461 
