8.03	-0.177699
8.041	-0.188302
8.052	-0.198832
8.063	-0.209283
8.074	-0.219653
8.085	-0.229937
8.096	-0.240132
8.107	-0.250236
8.118	-0.260323
8.129	-0.270434
8.14	-0.280567
8.151	-0.290718
8.162	-0.300883
8.173	-0.31106
8.184	-0.321245
8.195	-0.331435
8.206	-0.341626
8.217	-0.351816
8.228	-0.362001
8.239	-0.372177
8.25	-0.382342
8.261	-0.392492
8.272	-0.402623
8.283	-0.412734
8.294	-0.422819
8.305	-0.432877
8.316	-0.442903
8.327	-0.452895
8.338	-0.462849
8.349	-0.472762
8.36	-0.48263
8.371	-0.492451
8.382	-0.502221
8.393	-0.511937
8.404	-0.521595
8.415	-0.531192
8.426	-0.540725
8.437	-0.550191
8.448	-0.559586
8.459	-0.568907
8.47	-0.578151
8.481	-0.587314
8.492	-0.596394
8.503	-0.605387
8.514	-0.614289
8.525	-0.623097
8.536	-0.631809
8.547	-0.64042
8.558	-0.648928
8.569	-0.65733
8.58	-0.665621
8.591	-0.673799
8.602	-0.68186
8.613	-0.689801
8.624	-0.697619
8.635	-0.705311
8.646	-0.712873
8.657	-0.720302
8.668	-0.727594
8.679	-0.734747
8.69	-0.741769
8.701	-0.748723
8.712	-0.755617
8.723	-0.76245
8.734	-0.769218
8.745	-0.775922
8.756	-0.782559
8.767	-0.789127
8.778	-0.795625
8.789	-0.802052
8.8	-0.808405
8.811	-0.814683
8.822	-0.820884
8.833	-0.827006
8.844	-0.833049
8.855	-0.839009
8.866	-0.844887
8.877	-0.850679
8.888	-0.856384
8.899	-0.862001
8.91	-0.867527
8.921	-0.872962
8.932	-0.878303
8.943	-0.883549
8.954	-0.888699
8.965	-0.89375
8.976	-0.8987
8.987	-0.903549
8.998	-0.908294
9.009	-0.912934
9.02	-0.917468
9.031	-0.921893
9.042	-0.926207
9.053	-0.93041
9.064	-0.934499
9.075	-0.938473
9.086	-0.94233
9.097	-0.946069
9.108	-0.949688
9.119	-0.953184
9.13	-0.956557
9.141	-0.959805
9.152	-0.962926
9.163	-0.965919
9.174	-0.968781
9.185	-0.971511
9.196	-0.974108
9.207	-0.97657
9.218	-0.978894
9.229	-0.981081
9.24	-0.983126
9.251	-0.98503
9.262	-0.986791
9.273	-0.988415
9.284	-0.989914
9.295	-0.99129
9.306	-0.992542
9.317	-0.993672
9.328	-0.994679
9.339	-0.995565
9.35	-0.996329
9.361	-0.996972
9.372	-0.997495
9.383	-0.997898
9.394	-0.998182
9.405	-0.998347
9.416	-0.998394
9.427	-0.998322
9.438	-0.998133
9.449	-0.997828
9.46	-0.997405
9.471	-0.996867
9.482	-0.996214
9.493	-0.995445
9.504	-0.994562
9.515	-0.993565
9.526	-0.992454
9.537	-0.991231
9.548	-0.989894
9.559	-0.988446
9.57	-0.986886
9.581	-0.985216
9.592	-0.983434
9.603	-0.981543
9.614	-0.979541
9.625	-0.977431
9.636	-0.975212
9.647	-0.972885
9.658	-0.970451
9.669	-0.967909
9.68	-0.96526
9.691	-0.962506
9.702	-0.959645
9.713	-0.95668
9.724	-0.953609
9.735	-0.950435
9.746	-0.947156
9.757	-0.943775
9.768	-0.94029
9.779	-0.936704
9.79	-0.933015
9.801	-0.929226
9.812	-0.925335
9.823	-0.921344
9.834	-0.917253
9.845	-0.913061
9.856	-0.908733
9.867	-0.904257
9.878	-0.899635
9.889	-0.894871
9.9	-0.889965
9.911	-0.884922
9.922	-0.879743
9.933	-0.874431
9.944	-0.868988
9.955	-0.863417
9.966	-0.85772
9.977	-0.8519
9.988	-0.84596
9.999	-0.839901
10.01	-0.833727
10.021	-0.827439
10.032	-0.821041
10.043	-0.814534
10.054	-0.807922
10.065	-0.801206
10.076	-0.794389
10.087	-0.787474
10.098	-0.780464
10.109	-0.77336
10.12	-0.766165
10.131	-0.758882
10.142	-0.751513
10.153	-0.74406
10.164	-0.736527
10.175	-0.728915
10.186	-0.721227
10.197	-0.713466
10.208	-0.705634
10.219	-0.697733
10.23	-0.689767
10.241	-0.681737
10.252	-0.673645
10.263	-0.665496
10.274	-0.65729
10.285	-0.649031
10.296	-0.64072
10.307	-0.632361
10.318	-0.623956
10.329	-0.615508
10.34	-0.607018
10.351	-0.59849
10.362	-0.589925
10.373	-0.581327
10.384	-0.572697
10.395	-0.564039
10.406	-0.555355
10.417	-0.546647
10.428	-0.537909
10.439	-0.52911
10.45	-0.520247
10.461	-0.51132
10.472	-0.502329
10.483	-0.493274
10.494	-0.484155
10.505	-0.474973
10.516	-0.465726
10.527	-0.456416
10.538	-0.447041
10.549	-0.437603
10.56	-0.4281
10.571	-0.418534
10.582	-0.408904
10.593	-0.399209
10.604	-0.389451
10.615	-0.379629
10.626	-0.369743
10.637	-0.359793
10.648	-0.349779
10.659	-0.339701
10.67	-0.32956
10.681	-0.319354
10.692	-0.309084
10.703	-0.298751
10.714	-0.288353
10.725	-0.277892
10.736	-0.267366
10.747	-0.256777
10.758	-0.246124
10.769	-0.235406
10.78	-0.224625
10.791	-0.21378
10.802	-0.202871
10.813	-0.191898
10.824	-0.180861
10.835	-0.16976
10.846	-0.158595
10.857	-0.147367
10.868	-0.136074
10.879	-0.124717
10.89	-0.113297
10.901	-0.101812
10.912	-0.0902637
10.923	-0.0786513
10.934	-0.066975
10.945	-0.0552347
10.956	-0.0434305
10.967	-0.0315624
10.978	-0.0196303
10.989	-0.00763426
11	0.0044257
