3.509	-0.933256	-0.933256	-0.363938	-0.363938	0.359719	0.359719
3.52	-0.929242	-0.929242	-0.374182	-0.374182	0.370151	0.370151
3.531	-0.925113	-0.925113	-0.384381	-0.384381	0.38051	0.38051
3.542	-0.920871	-0.920871	-0.394534	-0.394534	0.390798	0.390798
3.553	-0.916516	-0.916516	-0.40464	-0.40464	0.401015	0.401015
3.564	-0.912049	-0.912049	-0.414697	-0.414697	0.41116	0.41116
3.575	-0.907471	-0.907471	-0.424704	-0.424704	0.421234	0.421234
3.586	-0.902782	-0.902782	-0.434661	-0.434661	0.431236	0.431236
3.597	-0.897984	-0.897984	-0.444565	-0.444565	0.441166	0.441166
3.608	-0.893077	-0.893077	-0.454416	-0.454416	0.451025	0.451025
3.619	-0.888062	-0.888062	-0.464212	-0.464212	0.460813	0.460813
3.63	-0.882939	-0.882939	-0.473953	-0.473953	0.470529	0.470529
3.641	-0.87771	-0.87771	-0.483637	-0.483637	0.480173	0.480173
3.652	-0.872376	-0.872376	-0.493262	-0.493262	0.489746	0.489746
3.663	-0.866936	-0.866936	-0.502829	-0.502829	0.499247	0.499247
3.674	-0.861392	-0.861392	-0.512334	-0.512334	0.508677	0.508677
3.685	-0.855745	-0.855745	-0.521779	-0.521779	0.518035	0.518035
3.696	-0.849996	-0.849996	-0.531161	-0.531161	0.527322	0.527322
3.707	-0.844145	-0.844145	-0.540478	-0.540478	0.536537	0.536537
3.718	-0.838192	-0.838192	-0.549731	-0.549731	0.54568	0.54568
3.729	-0.83214	-0.83214	-0.558918	-0.558918	0.554752	0.554752
3.74	-0.825988	-0.825988	-0.568038	-0.568038	0.563753	0.563753
3.751	-0.819738	-0.819738	-0.57709	-0.57709	0.572682	0.572682
3.762	-0.813389	-0.813389	-0.586072	-0.586072	0.581539	0.581539
3.773	-0.806944	-0.806944	-0.594984	-0.594984	0.590325	0.590325
3.784	-0.800403	-0.800403	-0.603824	-0.603824	0.599039	0.599039
3.795	-0.793765	-0.793765	-0.612592	-0.612592	0.607682	0.607682
3.806	-0.787034	-0.787034	-0.621287	-0.621287	0.616253	0.616253
3.817	-0.780208	-0.780208	-0.629907	-0.629907	0.624753	0.624753
3.828	-0.773289	-0.773289	-0.638451	-0.638451	0.633181	0.633181
3.839	-0.766278	-0.766278	-0.646919	-0.646919	0.641538	0.641538
3.85	-0.759176	-0.759176	-0.655309	-0.655309	0.649823	0.649823
3.861	-0.751983	-0.751983	-0.66362	-0.66362	0.658036	0.658036
3.872	-0.744699	-0.744699	-0.671852	-0.671852	0.666178	0.666178
3.883	-0.737327	-0.737327	-0.680003	-0.680003	0.674249	0.674249
3.894	-0.729866	-0.729866	-0.688073	-0.688073	0.682247	0.682247
3.905	-0.722318	-0.722318	-0.69606	-0.69606	0.690175	0.690175
3.916	-0.714683	-0.714683	-0.703964	-0.703964	0.698031	0.698031
3.927	-0.706961	-0.706961	-0.711783	-0.711783	0.705815	0.705815
3.938	-0.699155	-0.699155	-0.719517	-0.719517	0.713528	0.713528
3.949	-0.691264	-0.691264	-0.727164	-0.727164	0.721169	0.721169
3.96	-0.683289	-0.683289	-0.734724	-0.734724	0.728738	0.728738
3.971	-0.675232	-0.675232	-0.742196	-0.742196	0.736236	0.736236
3.982	-0.667093	-0.667093	-0.749579	-0.749579	0.743663	0.743663
3.993	-0.658872	-0.658872	-0.756872	-0.756872	0.751018	0.751018
4.004	-0.65057	-0.65057	-0.764074	-0.764074	0.758301	0.758301
4.015	-0.642189	-0.642189	-0.771184	-0.771184	0.765513	0.765513
4.026	-0.633729	-0.633729	-0.778202	-0.778202	0.772654	0.772654
4.037	-0.625191	-0.625191	-0.785126	-0.785126	0.779723	0.779723
4.048	-0.616576	-0.616576	-0.791955	-0.791955	0.78672	0.78672
4.059	-0.607884	-0.607884	-0.79869	-0.79869	0.793639	0.793639
4.07	-0.599116	-0.599116	-0.805329	-0.805329	0.800447	0.800447
4.081	-0.590274	-0.590274	-0.81187	-0.81187	0.80714	0.80714
4.092	-0.581359	-0.581359	-0.818314	-0.818314	0.81372	0.81372
